datasetid,keyword,weight
grands-barrages-de-nouvelle-caledonie0,dj,26
bdloc-nc-referentiel-des-donnees-publiques-localisees0,age,26
concessions-minieres0,ad,26
toponymes0,vegetation,26
toponymes0,vegetations,26
indices-de-vulnerabilites,vegetation,26
indices-de-vulnerabilites,vegetations,26
foret-seche,vegetation,26
foret-seche,vegetations,26
connectivite-a-courte-distance,vegetation,26
connectivite-a-courte-distance,vegetations,26
unites-paysageres-fonctionnelles,vegetation,26
unites-paysageres-fonctionnelles,vegetations,26
zone-de-vigilance,vegetation,26
zone-de-vigilance,vegetations,26
connectivite-a-moyenne-distance,vegetation,26
connectivite-a-moyenne-distance,vegetations,26
aire-dorigine-presumee,vegetation,26
aire-dorigine-presumee,vegetations,26
rouille-des-myrtacees,sivap,26
adaptation-obstacle,ae,26
adaptation-obstacle,aeronautique,26
adaptation-obstacle,aeronautiques,26
plan-de-servitude-aeronautique-psa,ae,26
plan-de-servitude-aeronautique-psa,aeronautique,26
plan-de-servitude-aeronautique-psa,aeronautiques,26
reperes-de-plus-hautes-eaux,hydrauliques,26
sempex_202002,ha,25
sempex_202003,ha,25
importations-psychotropes-depuis-2007,da,25
importations-psychotropes-depuis-2007,dass,25
consommation-menages-2012,age,25
referentiel-douanier-preferences-douanieres-unprftab,nc,25
riife_structures,nc,25
depistage_crc,chronique,25
referentiel-douanier-modeles-de-declaration-unmodtab,declaration,25
riife_sites,nc,25
couverture-mobile-theorique-en-nouvelle-caledonie,4g,25
riife_missions,nc,25
centres-vacances-loisirs-province-sud,port,25
covid-19-centres-depistage-et-vaccination,pharmacien,25
communes-nc,ville,25
quartiers0,noumea,25
stagiaires_fpc,or,25
atlas-equipements-publics-serail,noumea,25
vestiges-ruines-industrielles-et-sites-archeologiques,oiseau,25
vestiges-ruines-industrielles-et-sites-archeologiques,oiseaux,25
zones-especes-envahissantes,oiseau,25
zones-especes-envahissantes,oiseaux,25
transects-tortues-vertes,oiseau,25
transects-tortues-vertes,oiseaux,25
catalogue-outils-sensibilisation-eau,ec,25
catalogue-outils-sensibilisation-eau,eco,25
catalogue-outils-sensibilisation-eau,economie,25
gr-province-nord,gr,25
arbres-remarquables0,ec,25
limites-de-lespace-maritime,ec,25
limites-de-lespace-maritime,eco,25
delimitation-de-lespace-maritime,ec,25
delimitation-de-lespace-maritime,eco,25
vue-aerienne-orthophotographie,gr,25
recifs-eloignes,ec,25
recifs-eloignes,eco,25
terres-emergees,ec,25
terres-emergees,eco,25
geoide-de-nouvelle-caledonie,or,25
geoide-de-nouvelle-caledonie,orstom,25
reglementation-de-lespace-maritime,maritimes,25
cadastre-minier0,cadastre,25
cadastre-minier0,cadastres,25
sites-dinteret-de-lespace-maritime,oiseau,25
sites-dinteret-de-lespace-maritime,oiseaux,25
reserves-du-parc-naturel-de-la-mer-de-corail,maritimes,25
reserves-techniques-provinciales0,cadastre,25
reserves-techniques-provinciales0,cadastres,25
modele-numerique-de-terrain-marin-shom-a-100-metres-nm0,ed,25
modele-numerique-de-terrain-marin-shom-a-100-metres-pbma-0,ed,25
base-de-donnees-routieres-bdroute-nc-au-format-geodatabase,reseau,25
base-de-donnees-routieres-bdroute-nc-au-format-geodatabase,reseaux,25
geomorphologie-des-recifs0,torres,25
carrieres-autorisees0,extractions,25
offre-demploi,emploi,25
offre-demploi,emplois,25
limites-du-parc-naturel-de-la-mer-de-corail,maritimes,25
permis-de-recherches-miniers0,cadastre,25
permis-de-recherches-miniers0,cadastres,25
titres-miniers-echus0,cadastre,25
titres-miniers-echus0,cadastres,25
iba-important-birds-areas0,reserve,25
iba-important-birds-areas0,reserves,25
iba-delimitees0,reserve,25
iba-delimitees0,reserves,25
iba-indicatives0,reserve,25
iba-indicatives0,reserves,25
concessions-minieres0,cadastre,25
concessions-minieres0,cadastres,25
aires-protegees-du-gouvernement-de-la-nouvelle-caledonie,maritimes,25
especes-caracteristiques-tortues-oiseaux-communautes-sous-marines,oiseau,25
especes-caracteristiques-tortues-oiseaux-communautes-sous-marines,oiseaux,25
stations-subaquatiques-par-methode,oiseau,25
stations-subaquatiques-par-methode,oiseaux,25
alea-amiante-environnemental,iles,25
bdadmin-nc-au-format-geodatabase,commune,25
bdadmin-nc-au-format-geodatabase,communes,25
protection-des-cetaces-tortues-et-requins,maritimes,25
politiques-des-peches,maritimes,25
denomination-des-voies-bdroute-nc,bd,25
denomination-des-voies-bdroute-nc,bdroute,25
communes-nc-limites-terrestres-simplifiees,ville,25
prixnc,he,24
sempex_202002,pharmacie,24
carriere-des-fonctionnaires-de-la-nouvelle-caledonie-et-des-communes-depuis-2000,drh,24
sempex_202003,pharmacie,24
etablissements-artisanaux-actifs-au-31-12-2021,fa,24
reussite_voie_professionnelle,lycee,24
etablissements-artisanaux-actifs-au-31-12-2019,fa,24
bsa-2015,obesite,24
population-legale-de-la-nouvelle-caledonie,2019,24
aires-protegees-en-province-sud,geol,24
aires-protegees-en-province-sud,geologique,24
aires-protegees-en-province-sud,geologiques,24
batiments-administratifs-en-province-nord,ad,24
batiments-administratifs-en-province-nord,administratif,24
referentiel-douanier-unites-supplementaires-unuomtab,aire,24
rendement-des-impots-depuis-2010,fiscaux,24
lieux-de-sante-en-province-nord,dispensaire,24
etablissements-artisanaux-actifs-au-31-12-2020,fa,24
etablissements-artisanaux-actifs-au-31-12-2022,fa,24
rna-nc,dissolution,24
aires-protegees-en-province-nord,culture,24
aires-protegees-en-province-nord,culturel,24
centres-vacances-loisirs-province-sud,sport,24
stagiaires_fpc,formation,24
troncvoi,rue,24
oblic-aleas-cotiers-potentiels,cotier,24
oblic-aleas-cotiers-potentiels,cotiers,24
bornes-de-recharge-pour-vehicules-electriques,ne,24
vue-aerienne-orthophotographie,ogr,24
bathymetrie-isobathes-zee,zee,24
reserves-metallurgiques,metal,24
reserves-metallurgiques,metallurgique,24
reserves-metallurgiques,metallurgiques,24
referentiel-hydrogeologique-base-de-donnees-des-limites-des-systemes-aquiferes-0,hydro,24
referentiel-hydrogeologique-base-de-donnees-des-limites-des-systemes-aquiferes-0,hydrogeol,24
captages-deau0,hydrauliques,24
reseau-de-stations-meteorologiques-de-meteo-france,meteorologiques,24
oblic-sites-pilotes-du-reseau-de-suivi0,littoraux,24
oblic-evolution-du-littoral-des-sites-cotiers0,littoraux,24
amenagements-cotiers,littoraux,24
oblic-evolution-du-littoral-des-ilots0,littoraux,24
points-dobservation0,littoraux,24
oblic-evolution-du-littoral-de-noumea0,littoraux,24
isobathe-500-metres-interprete,zee,24
isobathes-de-la-zee-equidistance-1000metres,zee,24
isobathe-1000-metres-interprete,zee,24
isobathe-100-metres-interprete,zee,24
isobathes-de-la-zee-equidistance-200metres,zee,24
carte-structurale-du-sud-ouest-pacifique,sud,24
carte-structurale-du-sud-ouest-pacifique,sud ouest pacifique,24
accidents,sud,24
accidents,sud ouest pacifique,24
captages-deau-prives-autorises0,hydrauliques,24
captages-eau-aep-alimentation-eau-potable0,hydrauliques,24
base-de-donnees-cycloniques0,he,24
cote-potentiellement-soumise-a-lalea-mouvement-de-terrain,cotier,24
cote-potentiellement-soumise-a-lalea-mouvement-de-terrain,cotiers,24
cote-potentiellement-soumise-a-lalea-erosion,cotier,24
cote-potentiellement-soumise-a-lalea-erosion,cotiers,24
zones-de-survol-des-drones-de-loisir,aviations civiles,24
evolution-temporelle-du-littoral,littoraux,24
emprises-des-sites-pilotes,littoraux,24
plateforme-recifale-des-ilots,littoraux,24
beachrock-des-ilots,littoraux,24
evolution-du-trait-de-cote-des-ilots,littoraux,24
tendance-evolutive-actuelle-des-ilots,littoraux,24
vitesse-devolution-des-ilots,littoraux,24
evolution-des-surfaces-du-littoral-de-lanse-vata,littoraux,24
evolution-des-surfaces-des-ilots,littoraux,24
element-morphologique-des-ilots,littoraux,24
tendance-evolutive-actuelle-du-littoral,littoraux,24
vitesse-devolution-du-littoral,littoraux,24
vitesse-devolution-du-littoral-de-lanse-vata,littoraux,24
evolution-des-surfaces-du-littoral,littoraux,24
provinces-structurales-nature,sud,24
provinces-structurales-nature,sud ouest pacifique,24
occupation-du-sol-du-littoral,littoraux,24
provinces-structurales-age,sud,24
provinces-structurales-age,sud ouest pacifique,24
typologie-du-littoral,littoraux,24
cote-potentiellement-soumise-a-lalea-submersion-marine,cotier,24
cote-potentiellement-soumise-a-lalea-submersion-marine,cotiers,24
oblic-classification-de-levolution-du-trait-de-cote-des-sites-cotiers,littoraux,24
historique-des-trajectoires,he,24
historique-des-positions,he,24
trait-de-cote0,sud,24
trait-de-cote0,sud ouest pacifique,24
avp-province-sud,province,24
avp-province-sud,province sud,24
nomenclature-dactivites-francaise-naf-rev-2-code-ape,ape,24
referentiel-douanier-baremes-douaniers-unrtxtab,taxe,24
trait-de-cote,littoraux,24
reussite_brevet_par_college,reussite,23
situation-budgetaire-de-la-nouvelle-caledonie-depuis-2012,rapport,23
delai-paiement-facture-nc,db,23
delai-paiement-facture-nc,dbaf,23
comptage-des-invertebres-de-la-province-des-iles-depuis-2004,des,23
ports-a-sec-en-province-sud,bateau,23
comptage-des-poissons-de-la-province-des-iles-depuis-2004,des,23
patrimoine-historique-et-culturel-de-la-province-sud,culture,23
patrimoine-historique-et-culturel-de-la-province-sud,culturel,23
ilots-en-province-sud,erv,23
usines-metallurgiques0,pl,23
exploitation-miniere,pl,23
ambulances,des,23
centres-miniers0,pl,23
imagerie-acoustique-de-nouvelle-caledonie,reflectivites,23
cartographie-au-1100000,topo,23
cartographie-au-150000,topo,23
vegetation-des-iles-eloignees,ne,23
zones-cles-de-biodiversite-kba-key-biodiversity-areas,conservation,23
zones-cles-de-biodiversite-kba-key-biodiversity-areas,conservations,23
base-de-donnees-cycloniques0,phenomene,23
anomalie-gravimetrique-de-nouvelle-caledonie,anomalies,23
anomalie-gravimetrique-du-sud-ouest-pacifique,anomalies,23
oblic-typologie-du-littoral,erv,23
oblic-sensibilite-morpho-sedimentaire-esi-du-littoral0,erv,23
comptage-trafic-routier,taux,23
comptage-trafic-routier,taux moyen journalier,23
grands-barrages-de-nouvelle-caledonie0,bg,23
cellules-sedimentaires-tous-niveaux,aire,23
cellules-sedimentaires-tous-niveaux,aires,23
cellules-sedimentaires-de-niveau-3,aire,23
cellules-sedimentaires-de-niveau-3,aires,23
cellules-sedimentaires-de-niveau-2,aire,23
cellules-sedimentaires-de-niveau-2,aires,23
cellules-sedimentaires-de-niveau-1,aire,23
cellules-sedimentaires-de-niveau-1,aires,23
chenaux-du-lagon,aire,23
chenaux-du-lagon,aires,23
apports-sedimentaires-continentaux,aire,23
apports-sedimentaires-continentaux,aires,23
oblic-cellules-hydrosedimentaires-de-nouvelle-caledonie,aire,23
oblic-cellules-hydrosedimentaires-de-nouvelle-caledonie,aires,23
zones-cles-de-biodiversite-terrestres,conservation,23
zones-cles-de-biodiversite-terrestres,conservations,23
zones-cles-de-biodiversite-marines,conservation,23
zones-cles-de-biodiversite-marines,conservations,23
zones-cles-de-biodiversite-cotieres,conservation,23
zones-cles-de-biodiversite-cotieres,conservations,23
historique-des-trajectoires,phenomene,23
historique-des-positions,phenomene,23
dispositifs-dacces-aux-droits-et-daide-aux-victimes,des,23
categories-de-navigation-professionnelle-maritime0,limite,23
categories-de-navigation-professionnelle-maritime0,limites,23
referentiel-douanier-taux-de-change,currency,23
offres-emploi-stage-province-sud,sud,23
formations-tourisme-province-sud,fe,23
reussite_baccalaureat,ea,23
saison-administrative-des-feux-de-foret-depuis-2015,pompier,23
liste-des-pays-et-territoires-etrangers,nc,23
pacificdatavizchallenge_fruits_et_legumes_regroupement1,bmfl,23
pil_jdd_substrats,pil,23
pacificdatavizchallenge_fruits_et_legumes_regroupement2,bmfl,23
offre-de-transport-du-reseau-taneo,gtfs,22
sempex_202007,da,22
sempex_202007,dass,22
sempex_201912,da,22
sempex_201912,dass,22
etablissements-artisanaux-actifs-au-31-12-2021,naf,22
etablissements-artisanaux-actifs-au-31-12-2021,nafa,22
sempex_202102,da,22
sempex_202102,dass,22
sempex_202010,da,22
sempex_202010,dass,22
sempex_202103,da,22
sempex_202103,dass,22
sempex_202008,da,22
sempex_202008,dass,22
prix-des-produits-alimentaires-en-2013-pacific-dataviz-challenge,product,22
sempex_202012,da,22
sempex_202012,dass,22
sempex_202108,da,22
sempex_202108,dass,22
sempex_202006,da,22
sempex_202006,dass,22
prix-des-produits-alimentaires-en-2015-pacific-dataviz-challenge,product,22
etablissements-artisanaux-actifs-au-31-12-2019,naf,22
etablissements-artisanaux-actifs-au-31-12-2019,nafa,22
exportation-miniere-depuis-1965,minerai,22
sempex_202005,da,22
sempex_202005,dass,22
sempex_202101,da,22
sempex_202101,dass,22
sempex_202009,da,22
sempex_202009,dass,22
consommation-de-combustibles-depuis-2009,nc,22
prix-des-produits-alimentaires-en-2014-pacific-dataviz-challenge,product,22
sempex_202104,da,22
sempex_202104,dass,22
sempex_202011,da,22
sempex_202011,dass,22
prix-des-produits-alimentaires-en-2018-pacific-dataviz-challenge,product,22
sempex_202001,da,22
sempex_202001,dass,22
sempex_202004,da,22
sempex_202004,dass,22
prix-des-produits-alimentaires-en-2016-pacific-dataviz-challenge,product,22
consommation-menages-2012,menage,22
sempex_202106,da,22
sempex_202106,dass,22
prix-des-energies-depuis-2009,nc,22
prix-des-produits-alimentaires-en-2021-pacific-dataviz-challenge,product,22
prix-des-produits-alimentaires-en-2017-pacific-dataviz-challenge,product,22
sempex_202105,da,22
sempex_202105,dass,22
bsj-2019,ad,22
bsj-2019,addiction,22
prix-des-produits-alimentaires-en-2019-pacific-dataviz-challenge,product,22
etablissements-artisanaux-actifs-au-31-12-2020,naf,22
etablissements-artisanaux-actifs-au-31-12-2020,nafa,22
etablissements-artisanaux-actifs-au-31-12-2022,naf,22
etablissements-artisanaux-actifs-au-31-12-2022,nafa,22
couverture-mobile-theorique-en-nouvelle-caledonie,3g,22
douanes-decisions-classement-tarifaire-d40,nomenclature,22
sempex_prix_medicaments_en_vigueur,da,22
sempex_prix_medicaments_en_vigueur,dass,22
prix-des-produits-alimentaires-en-2020-pacific-dataviz-challenge,product,22
bornes-de-recharge-pour-vehicules-electriques,or,22
bureauvote-gdb,opendata,22
fiches-impression-a3,pompier,22
fiches-impression-a3,pompiers,22
occupation-du-sol-2008-au-format-shapefile,occsol,22
occupation-du-sol-2005-au-format-shapefile,occsol,22
carroyage-dfci-defense-de-la-foret-contre-les-incendies,pompier,22
carroyage-dfci-defense-de-la-foret-contre-les-incendies,pompiers,22
occupation-du-sol-evolution-entre-2005-et-2014-au-format-shapefile,occsol,22
occupation-du-sol-1996-au-format-geodatabase,occsol,22
dfci-a-100km,pompier,22
dfci-a-100km,pompiers,22
dfci-a-20km0,pompier,22
dfci-a-20km0,pompiers,22
dfci-a-2km0,pompier,22
dfci-a-2km0,pompiers,22
carroyage-dfci-defense-de-la-foret-contre-les-incendies-au-format-geodatabase0,pompier,22
carroyage-dfci-defense-de-la-foret-contre-les-incendies-au-format-geodatabase0,pompiers,22
occupation-du-sol-2008-au-format-geodatabase,occsol,22
references-hydrographiques,hydrographiques,22
occupation-du-sol-evolution-entre-2005-et-2014-au-format-geodatabase,occsol,22
occupation-du-sol-2005-au-format-geodatabase0,occsol,22
occupation-du-sol-1996-au-format-shapefile,occsol,22
geoide-de-nouvelle-caledonie,ac,22
photographies-aeriennes-de-1935-a-nos-jours,vues,22
cadres-irh-inventaire-des-ressources-hydrauliques0,hydrographiques,22
modele-numerique-de-terrain-marin-shom-a-100-metres-nm0,ca,22
modele-numerique-de-terrain-marin-shom-a-100-metres-pbma-0,ca,22
regions-hydrographiques0,hydrographiques,22
modele-numerique-de-terrain-marin-a-100-metres,rain,22
bdchantier-nc-au-format-geodatabase,gr,22
her-hydroecoregions0,hydrographiques,22
iba-important-birds-areas0,ea,22
limites-des-surfaces-de-degagement,des,22
iba-delimitees0,ea,22
iba-indicatives0,ea,22
limites-des-chantiers-dorthophotographies-bdchantier-nc0,gr,22
adaptation-obstacle,des,22
sections-cadastrales,cadastre,22
limites-des-chantiers-de-cartographie-numerique-bdchantier-nc,gr,22
plan-de-servitude-aeronautique-psa,des,22
prix-des-produits-alimentaires-en-2023-pacific-dataviz-challenge,product,22
prix-des-produits-alimentaires-en-2022-pacific-dataviz-challenge,product,22
prix-des-produits-alimentaires-en-2012-pacific-dataviz-challenge,product,22
recensement-de-la-population-2019-individus-nc,population,21
indicateurs-cafat,da,21
exportation-metallurgique-depuis-1990,ne,21
distances-kilometriques-nc,route,21
bsa-2015,mc,21
referendum-2018,independance,21
programmation-fpc,ne,21
production-metallurgique-depuis-1985,ne,21
rp-2019-indv-pnord,population,21
referentiel-douanier-tarif-douanier-sections-unhs1tab,tarif,21
referentiel-douanier-tarif-douanier-sous-positions-unhs5tab,tarif,21
troncvoi-kaala-gomen,donnee structurante,21
referendum-2020,independance,21
referentiel-douanier-preferences-douanieres-unprftab,fe,21
adresse-kaala-gomen,donnee structurante,21
troncvoi-paita,donnee structurante,21
rp-2019-indv-piles,population,21
rp-2019-indv-psud,population,21
etablissements_enseignement_premier_second_degre,lycee professionnel,21
voie-paita,donnee structurante,21
referentiel-douanier-natures-de-transaction-niveau-2-untr2tab,atu,21
referentiel-douanier-tarif-douanier-codes-sh-unhs6tab,tarif,21
troncvoi-dumbea,donnee structurante,21
referentiel-douanier-tarif-douanier-compilation,tarif,21
referentiel-douanier-tarif-douanier-chapitres-unhs2tab,tarif,21
voie-kaala-gomen,donnee structurante,21
referentiel-des-immeubles-localises-refil,serail,21
communes-nc,cog,21
referentiel-douanier-tarif-douanier-positions-unhs4tab,tarif,21
voie-dumbea,donnee structurante,21
pole-emploi-rome-arborescence-principale,pl,21
centres-de-vaccination-et-vaccinodromes,covid,21
bornes-de-recharge-pour-vehicules-electriques,borne,21
gr-province-nord,ne,21
limites-de-lespace-maritime,ne,21
usines-metallurgiques0,exploitation,21
usines-metallurgiques0,exploitations,21
cartographie-au-1500000,raster,21
delimitation-de-lespace-maritime,ne,21
exploitation-miniere,exploitation,21
